date,latitude,longitude,lat_lon,tmean,tmin,tmax,tdmean,vpdmin,vpdmax,ppt
1/3/2020,44.67667759,-122.1965255,44.67667759310767_-122.19652554161657,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.196256,44.67667759310767_-122.19625604703133,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.1959866,44.67667759310767_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.1895187,44.67667759310767_-122.18951868240042,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.1892492,44.67667759310767_-122.18924918781518,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.1889797,44.67667759310767_-122.18897969322994,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.1887102,44.67667759310767_-122.18871019864471,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67667759,-122.1884407,44.67667759310767_-122.18844070405947,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.196795,44.6769470876929_-122.19679503620178,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1965255,44.6769470876929_-122.19652554161657,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.196256,44.6769470876929_-122.19625604703133,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1959866,44.6769470876929_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1957171,44.6769470876929_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1889797,44.6769470876929_-122.18897969322994,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1887102,44.6769470876929_-122.18871019864471,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1884407,44.6769470876929_-122.18844070405947,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67694709,-122.1881712,44.6769470876929_-122.18817120947423,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.196795,44.67721658227814_-122.19679503620178,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1965255,44.67721658227814_-122.19652554161657,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.196256,44.67721658227814_-122.19625604703133,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1959866,44.67721658227814_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1957171,44.67721658227814_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1954476,44.67721658227814_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1892492,44.67721658227814_-122.18924918781518,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1889797,44.67721658227814_-122.18897969322994,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1887102,44.67721658227814_-122.18871019864471,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1884407,44.67721658227814_-122.18844070405947,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67721658,-122.1881712,44.67721658227814_-122.18817120947423,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1965255,44.677486076863374_-122.19652554161657,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.196256,44.677486076863374_-122.19625604703133,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1959866,44.677486076863374_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1957171,44.677486076863374_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1954476,44.677486076863374_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1903272,44.677486076863374_-122.19032716615612,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1900577,44.677486076863374_-122.19005767157088,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1897882,44.677486076863374_-122.18978817698564,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1895187,44.677486076863374_-122.18951868240042,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1892492,44.677486076863374_-122.18924918781518,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1889797,44.677486076863374_-122.18897969322994,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1887102,44.677486076863374_-122.18871019864471,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1884407,44.677486076863374_-122.18844070405947,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67748608,-122.1881712,44.677486076863374_-122.18817120947423,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.196256,44.67775557144861_-122.19625604703133,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1959866,44.67775557144861_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1957171,44.67775557144861_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1954476,44.67775557144861_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1951781,44.67775557144861_-122.19517806869035,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1908662,44.67775557144861_-122.1908661553266,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1905967,44.67775557144861_-122.19059666074136,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1903272,44.67775557144861_-122.19032716615612,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1900577,44.67775557144861_-122.19005767157088,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1897882,44.67775557144861_-122.18978817698564,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1895187,44.67775557144861_-122.18951868240042,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1892492,44.67775557144861_-122.18924918781518,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1889797,44.67775557144861_-122.18897969322994,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1887102,44.67775557144861_-122.18871019864471,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67775557,-122.1884407,44.67775557144861_-122.18844070405947,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.196256,44.67802506603385_-122.19625604703133,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1959866,44.67802506603385_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1957171,44.67802506603385_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1954476,44.67802506603385_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1951781,44.67802506603385_-122.19517806869035,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1949086,44.67802506603385_-122.19490857410511,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1946391,44.67802506603385_-122.1946390795199,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1916746,44.67802506603385_-122.19167463908232,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1914051,44.67802506603385_-122.19140514449708,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1911356,44.67802506603385_-122.19113564991184,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1908662,44.67802506603385_-122.1908661553266,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1905967,44.67802506603385_-122.19059666074136,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1903272,44.67802506603385_-122.19032716615612,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1900577,44.67802506603385_-122.19005767157088,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1897882,44.67802506603385_-122.18978817698564,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1895187,44.67802506603385_-122.18951868240042,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1892492,44.67802506603385_-122.18924918781518,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67802507,-122.1889797,44.67802506603385_-122.18897969322994,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1959866,44.678294560619086_-122.19598655244609,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1957171,44.678294560619086_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1954476,44.678294560619086_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1951781,44.678294560619086_-122.19517806869035,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1949086,44.678294560619086_-122.19490857410511,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1946391,44.678294560619086_-122.1946390795199,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1943696,44.678294560619086_-122.19436958493466,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1941001,44.678294560619086_-122.19410009034942,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1938306,44.678294560619086_-122.19383059576418,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1935611,44.678294560619086_-122.19356110117896,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1932916,44.678294560619086_-122.19329160659372,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1922136,44.678294560619086_-122.19221362825276,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1919441,44.678294560619086_-122.19194413366752,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1916746,44.678294560619086_-122.19167463908232,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1914051,44.678294560619086_-122.19140514449708,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1911356,44.678294560619086_-122.19113564991184,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1908662,44.678294560619086_-122.1908661553266,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1905967,44.678294560619086_-122.19059666074136,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1903272,44.678294560619086_-122.19032716615612,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1900577,44.678294560619086_-122.19005767157088,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1897882,44.678294560619086_-122.18978817698564,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67829456,-122.1895187,44.678294560619086_-122.18951868240042,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1957171,44.67856405520432_-122.19571705786085,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1954476,44.67856405520432_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1951781,44.67856405520432_-122.19517806869035,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1949086,44.67856405520432_-122.19490857410511,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1946391,44.67856405520432_-122.1946390795199,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1943696,44.67856405520432_-122.19436958493466,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1941001,44.67856405520432_-122.19410009034942,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1938306,44.67856405520432_-122.19383059576418,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1935611,44.67856405520432_-122.19356110117896,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1932916,44.67856405520432_-122.19329160659372,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1930221,44.67856405520432_-122.19302211200848,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1927526,44.67856405520432_-122.19275261742324,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1924831,44.67856405520432_-122.192483122838,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1922136,44.67856405520432_-122.19221362825276,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1919441,44.67856405520432_-122.19194413366752,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1916746,44.67856405520432_-122.19167463908232,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1914051,44.67856405520432_-122.19140514449708,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1911356,44.67856405520432_-122.19113564991184,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1908662,44.67856405520432_-122.1908661553266,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1905967,44.67856405520432_-122.19059666074136,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1903272,44.67856405520432_-122.19032716615612,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1900577,44.67856405520432_-122.19005767157088,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67856406,-122.1897882,44.67856405520432_-122.18978817698564,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1954476,44.67883354978955_-122.1954475632756,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1951781,44.67883354978955_-122.19517806869035,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1949086,44.67883354978955_-122.19490857410511,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1946391,44.67883354978955_-122.1946390795199,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1943696,44.67883354978955_-122.19436958493466,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1941001,44.67883354978955_-122.19410009034942,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1938306,44.67883354978955_-122.19383059576418,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1935611,44.67883354978955_-122.19356110117896,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1932916,44.67883354978955_-122.19329160659372,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1930221,44.67883354978955_-122.19302211200848,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1927526,44.67883354978955_-122.19275261742324,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1924831,44.67883354978955_-122.192483122838,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1922136,44.67883354978955_-122.19221362825276,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
1/3/2020,44.67883355,-122.1919441,44.67883354978955_-122.19194413366752,5.652000427,0.463999987,10.84000015,0.035999998,0.068000004,8.569999695,5.959000111
